Customer_ID,Age,Gender,Marital_Status,Account_Balance,Credit_Score,Tenure_Years,Num_Products,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Num_Bank_Visits,Digital_Usage_Score,Customer_Segment,Churn
CUST04208,47,Male,Divorced,44509.76,734.0,4,3,0,0,67252.63,14,0.16,Mass Market,1
CUST04209,61,Female,Single,6984.25,474.0,19,2,1,1,32314.57,19,0.55,Affluent,1
CUST04210,51,Female,Widowed,75162.44,770.0,15,3,0,1,78958.29,12,0.45,Private Banking,1
CUST04211,49,Female,Married,56952.15,741.0,7,2,0,1,97618.0,19,0.12,Mass Market,1
CUST04212,20,Male,Widowed,45341.24,664.0,20,4,0,1,72975.43,10,0.67,Mass Market,1
CUST04213,20,Male,Single,31617.62,479.0,15,2,0,1,70786.6,17,0.02,Private Banking,1
CUST04214,45,Female,Widowed,50737.45,584.0,18,1,0,1,126649.21,8,0.13,Mass Market,1
CUST04215,61,Male,Divorced,34529.28,545.0,15,2,0,0,23859.07,15,0.7,Private Banking,1
CUST04216,32,Male,Single,75944.17,486.0,17,4,1,0,58426.1,14,0.53,Mass Market,1
CUST04217,58,Male,Widowed,54845.48,766.0,14,3,1,0,125528.44,3,0.28,Private Banking,1
CUST04218,40,Male,Divorced,87807.93,566.0,23,2,0,0,139668.92,11,0.18,Affluent,0
CUST04219,57,Male,Single,54810.85,758.0,27,2,0,1,73598.95,12,0.64,Mass Market,0
CUST04220,28,Female,Widowed,24587.98,358.0,17,1,1,0,135543.25,8,0.21,Private Banking,1
CUST04221,65,Male,Divorced,85258.1,378.0,13,3,0,0,45860.92,14,0.98,Private Banking,1
CUST04222,49,Male,Married,56164.69,838.0,23,3,1,0,48785.52,17,0.87,Mass Market,0
CUST04223,74,Male,Divorced,21477.26,623.0,15,3,1,1,130004.88,19,0.13,Affluent,1
CUST04224,71,Female,Married,62727.27,580.0,4,4,0,1,137423.51,6,0.86,Private Banking,1
CUST04225,53,Female,Widowed,36413.96,588.0,7,4,0,1,48964.75,11,0.35,Affluent,0
CUST04226,50,Female,Divorced,84596.16,418.0,15,1,0,0,27712.14,9,0.49,Mass Market,0
CUST04227,41,Male,Married,45876.67,695.0,20,2,1,1,31742.14,6,0.14,Affluent,0
CUST04228,56,Female,Single,72917.69,347.0,0,4,1,0,53979.51,13,0.12,Mass Market,1
CUST04229,51,Female,Divorced,10458.08,615.0,27,3,0,0,118988.38,14,0.87,Private Banking,1
CUST04230,73,Female,Widowed,40206.41,614.0,28,2,0,0,86298.94,3,0.63,Affluent,1
CUST04231,45,Female,Single,98340.9,803.0,10,2,0,1,79226.55,7,0.46,Mass Market,1
CUST04232,54,Male,Married,81037.57,589.0,29,2,1,1,95938.19,18,0.04,Private Banking,1
CUST04233,24,Female,Divorced,16834.14,375.0,10,1,0,1,135729.0,18,0.92,Affluent,0
CUST04234,21,Female,Divorced,28498.64,615.0,1,4,1,0,31755.95,4,0.38,Mass Market,1
CUST04235,54,Male,Widowed,33651.77,350.0,29,4,0,1,110314.14,2,0.42,Affluent,0
CUST04236,73,Male,Single,65386.19,412.0,21,2,0,1,140482.81,9,0.29,Private Banking,0
CUST04237,18,Female,Divorced,75942.48,317.0,18,1,1,1,47735.51,14,0.89,Private Banking,0
CUST04238,18,Male,Divorced,75203.13,582.0,23,1,1,0,128910.4,1,0.34,Mass Market,1
CUST04239,64,Female,Single,51477.53,346.0,4,4,1,0,110743.21,9,0.17,Affluent,1
CUST04240,37,Male,Divorced,81271.23,558.0,2,4,1,0,21880.91,15,0.5,Affluent,1
CUST04241,36,Male,Single,44270.73,813.0,27,1,1,0,50109.52,2,0.78,Private Banking,1
CUST04242,46,Female,Single,13264.18,696.0,25,3,1,1,98759.82,6,0.37,Affluent,0
CUST04243,27,Male,Single,56879.74,343.0,22,1,0,1,85312.04,18,0.65,Affluent,1
CUST04244,35,Female,Widowed,95277.84,423.0,29,3,1,0,88631.71,14,0.3,Affluent,1
CUST04245,45,Male,Single,79506.37,671.0,7,4,0,1,50150.96,11,0.72,Mass Market,1
CUST04246,52,Female,Single,58291.36,792.0,3,1,0,0,107750.45,1,0.67,Private Banking,1
CUST04247,60,Male,Married,65033.76,318.0,28,1,0,1,54634.39,12,0.68,Mass Market,1
CUST04248,64,Male,Married,93125.64,747.0,12,1,1,1,70626.55,19,0.65,Private Banking,1
CUST04249,48,Male,Widowed,43405.94,609.0,26,1,1,1,67959.07,18,0.16,Mass Market,1
CUST04250,44,Male,Single,33808.02,600.0,24,2,0,0,107363.25,6,0.89,Mass Market,1
CUST04251,28,Male,Married,97746.91,827.0,21,2,0,1,31732.86,2,0.59,Mass Market,1
CUST04252,66,Female,Married,86480.87,711.0,13,4,0,1,46720.45,5,0.38,Affluent,0
CUST04253,66,Male,Divorced,32981.31,768.0,0,4,1,1,46064.62,0,0.17,Private Banking,1
CUST04254,55,Female,Single,46914.28,495.0,4,1,0,1,34095.21,1,0.78,Mass Market,1
CUST04255,22,Female,Married,42092.73,605.0,20,2,1,0,46987.35,0,0.51,Affluent,1
CUST04256,25,Female,Widowed,15760.47,638.0,6,4,0,0,98917.83,3,0.15,Mass Market,1
CUST04257,51,Male,Divorced,95824.11,477.0,22,3,1,0,115181.86,4,0.92,Affluent,0
CUST04258,65,Female,Divorced,41026.93,614.0,5,2,1,1,105839.45,1,0.11,Mass Market,1
CUST04259,69,Male,Single,87657.58,430.0,14,2,0,1,81774.46,15,0.52,Private Banking,1
CUST04260,73,Female,Single,19746.27,379.0,14,2,1,1,26816.49,7,0.61,Private Banking,1
CUST04261,29,Female,Divorced,55239.21,506.0,7,1,0,0,144670.91,14,1.0,Mass Market,1
CUST04262,55,Female,Widowed,3372.18,707.0,1,3,0,0,41849.94,10,0.14,Mass Market,1
CUST04263,18,Female,Single,76657.83,804.0,13,1,0,1,106894.78,9,0.61,Mass Market,1
CUST04264,48,Female,Single,58510.48,552.0,28,4,0,0,138675.78,2,0.48,Mass Market,1
CUST04265,21,Male,Divorced,62933.37,654.0,15,3,0,0,110711.02,10,0.26,Affluent,1
CUST04266,66,Female,Divorced,6120.37,357.0,28,1,1,1,48346.45,16,0.94,Private Banking,0
CUST04267,62,Female,Single,21892.79,797.0,22,2,0,0,61053.52,9,0.79,Affluent,0
CUST04268,67,Male,Married,8358.76,613.0,9,3,1,1,23926.76,16,0.78,Private Banking,0
CUST04269,22,Male,Single,29602.52,729.0,14,2,0,0,99658.57,13,0.9,Mass Market,1
CUST04270,47,Male,Married,63116.46,737.0,22,4,0,0,99689.09,0,0.73,Private Banking,1
CUST04271,73,Female,Divorced,57052.41,441.0,3,3,1,0,114315.08,8,0.51,Mass Market,1
CUST04272,41,Female,Married,61602.83,591.0,11,4,0,0,21429.52,14,0.39,Mass Market,1
CUST04273,20,Female,Widowed,55375.88,828.0,9,4,0,1,126319.37,3,0.7,Affluent,0
CUST04274,28,Female,Divorced,28029.85,349.0,1,4,1,1,116032.42,19,0.6,Private Banking,1
CUST04275,62,Female,Single,25206.24,676.0,3,3,1,0,38315.26,2,0.54,Affluent,1
CUST04276,21,Female,Single,14568.91,829.0,19,4,0,1,65191.46,19,0.59,Affluent,1
CUST04277,43,Male,Divorced,85058.02,465.0,27,1,0,0,103008.24,6,0.66,Affluent,0
CUST04278,44,Male,Divorced,62031.46,774.0,27,1,0,1,84453.59,2,0.97,Affluent,0
CUST04279,63,Female,Widowed,19464.59,814.0,5,4,0,0,34962.25,14,0.75,Private Banking,1
CUST04280,71,Female,Divorced,18543.73,711.0,13,2,0,1,31354.9,9,0.18,Private Banking,0
CUST04281,60,Female,Single,87430.52,427.0,22,4,0,0,121589.32,15,0.47,Affluent,0
CUST04282,44,Female,Widowed,74530.36,484.0,2,4,0,0,40275.73,16,0.68,Private Banking,1
CUST04283,59,Female,Single,66280.51,320.0,14,2,0,1,42372.05,18,0.18,Mass Market,1
CUST04284,68,Male,Married,41279.55,757.0,25,3,0,0,128020.01,0,0.93,Private Banking,1
CUST04285,67,Male,Divorced,26935.58,767.0,0,3,1,0,99578.15,0,0.08,Affluent,1
CUST04286,23,Female,Married,97965.63,648.0,18,4,1,0,98613.03,13,0.61,Mass Market,0
CUST04287,32,Male,Single,79926.72,494.0,24,1,0,0,82314.95,1,0.98,Mass Market,0
CUST04288,70,Female,Married,30876.14,342.0,0,1,1,1,93969.35,1,0.73,Mass Market,1
CUST04289,47,Female,Married,84908.91,714.0,12,1,1,1,98230.06,19,0.68,Mass Market,1
CUST04290,59,Female,Single,76134.26,700.0,7,4,0,0,145817.41,9,1.0,Mass Market,1
CUST04291,54,Male,Single,30410.97,802.0,17,1,1,0,48986.53,14,0.79,Affluent,0
CUST04292,54,Male,Divorced,43228.73,702.0,21,1,1,1,47893.11,14,0.97,Affluent,1
CUST04293,59,Female,Married,19409.39,756.0,2,3,1,1,27438.4,6,0.7,Mass Market,0
CUST04294,54,Male,Widowed,11994.19,710.0,22,4,1,0,105565.84,7,0.67,Affluent,0
CUST04295,52,Male,Widowed,72553.44,647.0,17,3,1,0,91375.48,10,0.76,Private Banking,1
CUST04296,40,Female,Single,27483.67,535.0,19,2,0,1,34461.1,15,0.19,Affluent,0
CUST04297,23,Male,Single,82185.88,796.0,25,3,0,0,67390.06,6,0.81,Private Banking,1
CUST04298,21,Male,Married,99565.26,658.0,8,4,1,1,43226.22,19,0.97,Affluent,0
CUST04299,35,Female,Single,8585.36,519.0,5,1,1,1,63092.63,8,0.61,Private Banking,1
CUST04300,26,Female,Widowed,47830.48,346.0,19,4,1,1,143664.34,18,0.01,Private Banking,1
CUST04301,66,Male,Divorced,80404.19,460.0,1,3,0,0,108831.45,0,0.07,Mass Market,1
CUST04302,46,Female,Divorced,79106.14,599.0,25,4,1,1,20983.98,17,0.23,Affluent,0
CUST04303,30,Male,Married,76239.72,452.0,29,4,0,1,52826.05,7,0.49,Mass Market,0
CUST04304,64,Female,Divorced,35550.5,422.0,24,3,1,0,21347.0,7,0.41,Private Banking,1
CUST04305,69,Female,Single,45931.47,590.0,3,3,1,1,112932.9,7,0.98,Affluent,1
CUST04306,34,Female,Single,59901.87,393.0,24,2,0,1,81024.83,13,0.95,Affluent,0
CUST04307,62,Female,Single,97420.12,740.0,29,2,0,1,149222.43,1,0.39,Mass Market,0
CUST04308,49,Male,Single,33427.18,566.0,17,3,0,1,115365.82,2,0.79,Affluent,1
CUST04309,65,Female,Married,92391.24,616.0,6,4,1,1,87328.68,6,0.64,Affluent,0
CUST04310,39,Female,Divorced,27666.33,381.0,26,3,1,1,124611.71,2,0.24,Affluent,1
CUST04311,21,Female,Widowed,98918.37,479.0,10,1,0,0,111624.47,14,0.93,Private Banking,1
CUST04312,22,Male,Divorced,67356.1,526.0,4,2,1,0,51690.9,10,0.26,Mass Market,1
CUST04313,54,Male,Single,46887.64,745.0,7,1,0,0,88933.58,1,0.87,Private Banking,1
CUST04314,58,Female,Widowed,61725.65,724.0,10,4,0,1,92279.83,17,0.64,Mass Market,1
CUST04315,66,Female,Married,27980.59,423.0,29,1,1,1,78660.12,13,0.62,Private Banking,1
CUST04316,30,Female,Single,28143.21,639.0,23,3,1,1,43295.04,17,0.84,Private Banking,0
CUST04317,51,Female,Single,12241.9,434.0,29,3,1,0,49037.98,1,0.49,Private Banking,1
CUST04318,62,Female,Widowed,12290.98,844.0,29,3,1,0,56536.16,3,0.85,Private Banking,0
CUST04319,39,Female,Married,35419.5,824.0,19,1,1,1,21333.17,13,0.55,Mass Market,0
CUST04320,70,Male,Widowed,76522.69,610.0,28,1,1,0,139202.71,6,0.98,Affluent,1
CUST04321,40,Female,Married,61189.15,684.0,19,1,1,0,109192.48,14,0.66,Mass Market,1
CUST04322,68,Female,Single,11155.87,741.0,14,3,0,1,109650.25,5,0.37,Affluent,0
CUST04323,20,Female,Divorced,85371.42,697.0,23,3,0,0,94402.98,4,0.76,Mass Market,0
CUST04324,59,Female,Single,60535.4,685.0,2,3,1,0,109610.41,19,0.51,Mass Market,1
CUST04325,51,Female,Divorced,96124.7,827.0,6,1,0,0,147642.13,17,0.81,Mass Market,1
CUST04326,49,Female,Divorced,67348.36,628.0,23,1,0,0,70070.84,10,0.83,Mass Market,0
CUST04327,62,Male,Married,18342.31,650.0,7,4,0,1,112628.33,7,0.62,Private Banking,1
CUST04328,68,Male,Widowed,47904.55,767.0,10,2,0,1,66738.77,11,0.87,Mass Market,0
CUST04329,66,Male,Married,65201.26,668.0,9,3,1,0,131057.54,17,0.4,Mass Market,1
CUST04330,38,Male,Single,3798.21,703.0,19,1,0,0,131543.72,14,0.06,Affluent,1
CUST04331,63,Male,Widowed,2476.12,429.0,8,2,0,0,137294.64,7,0.66,Private Banking,1
CUST04332,61,Male,Divorced,13810.9,504.0,14,1,1,0,20710.23,3,0.76,Private Banking,1
CUST04333,38,Female,Divorced,25914.78,381.0,25,1,0,1,58764.89,14,0.07,Mass Market,1
CUST04334,61,Female,Single,43525.36,578.0,19,3,0,1,37410.17,10,0.77,Mass Market,0
CUST04335,28,Female,Widowed,49256.61,551.0,23,2,1,0,79018.21,0,0.64,Private Banking,0
CUST04336,56,Female,Single,14664.73,848.0,21,1,0,0,84408.45,1,0.12,Private Banking,1
CUST04337,21,Female,Single,67665.77,636.0,4,2,1,0,53267.53,7,0.54,Mass Market,1
CUST04338,68,Female,Married,60017.67,733.0,14,2,1,0,114048.04,15,0.11,Mass Market,1
CUST04339,18,Male,Single,30151.95,484.0,3,3,1,1,55070.06,0,0.32,Mass Market,1
CUST04340,45,Female,Widowed,2352.33,757.0,4,2,0,0,131005.88,2,0.8,Affluent,1
CUST04341,41,Male,Single,8687.14,638.0,28,4,0,0,43095.72,17,0.1,Private Banking,1
CUST04342,52,Male,Widowed,39777.78,683.0,14,4,1,1,67740.59,15,0.46,Affluent,1
CUST04343,30,Female,Divorced,16243.46,462.0,26,3,1,0,100890.91,19,0.61,Private Banking,1
CUST04344,64,Female,Single,38305.14,602.0,16,3,1,1,98693.56,19,0.94,Private Banking,0
CUST04345,51,Female,Widowed,63190.08,649.0,22,4,0,1,30143.78,12,0.74,Private Banking,1
CUST04346,28,Female,Divorced,55176.51,624.0,7,3,0,0,130013.62,19,0.14,Private Banking,1
CUST04347,53,Female,Widowed,23886.41,803.0,27,2,1,1,97748.44,3,0.97,Private Banking,0
CUST04348,68,Female,Divorced,35038.43,794.0,24,1,0,0,133081.74,3,0.48,Mass Market,0
CUST04349,34,Female,Married,61789.09,834.0,28,3,0,0,132792.63,1,0.37,Affluent,1
CUST04350,52,Male,Single,86224.65,667.0,18,4,1,1,90969.43,12,0.13,Affluent,0
CUST04351,35,Female,Single,75568.13,835.0,8,1,0,1,138401.59,12,0.93,Private Banking,1
CUST04352,57,Female,Divorced,55786.6,758.0,9,2,0,1,130293.01,19,0.59,Affluent,1
CUST04353,39,Male,Married,36867.01,449.0,4,1,1,0,144555.98,6,0.99,Affluent,1
CUST04354,74,Female,Widowed,37140.08,535.0,9,4,0,0,130564.79,6,0.17,Mass Market,1
CUST04355,41,Female,Married,88062.31,431.0,21,1,0,0,126756.5,16,0.55,Private Banking,1
CUST04356,36,Male,Widowed,4885.11,302.0,0,4,0,0,81016.86,9,0.11,Mass Market,1
CUST04357,54,Female,Widowed,98810.28,403.0,24,3,1,0,47564.04,11,0.52,Affluent,0
CUST04358,56,Female,Single,66773.17,302.0,24,3,0,1,138392.14,15,0.89,Private Banking,0
CUST04359,38,Female,Divorced,68432.63,696.0,21,4,0,1,113931.39,1,0.11,Private Banking,0
CUST04360,25,Female,Single,4761.79,534.0,23,3,0,1,56627.22,8,0.27,Private Banking,0
CUST04361,45,Female,Single,60947.4,472.0,3,2,0,0,64329.44,11,0.68,Private Banking,1
CUST04362,22,Female,Single,48993.03,719.0,20,1,0,0,109190.21,16,0.08,Private Banking,1
CUST04363,34,Male,Widowed,11472.11,758.0,4,4,1,0,82116.25,15,0.45,Private Banking,1
CUST04364,54,Female,Single,28514.28,836.0,22,4,0,0,30592.73,4,0.33,Mass Market,1
CUST04365,53,Female,Widowed,89141.13,653.0,6,4,1,0,38388.23,18,0.84,Mass Market,1
CUST04366,71,Male,Divorced,55448.85,554.0,22,2,0,1,116934.33,16,0.05,Affluent,1
CUST04367,36,Male,Widowed,41928.24,468.0,4,2,1,0,62714.04,2,0.86,Private Banking,1
CUST04368,44,Female,Widowed,8195.53,422.0,19,2,1,1,85994.43,16,0.7,Private Banking,0
CUST04369,70,Male,Married,71698.03,417.0,7,4,0,0,119660.79,14,0.3,Mass Market,1
CUST04370,51,Female,Single,70582.23,525.0,16,2,1,1,117652.83,18,0.2,Affluent,0
CUST04371,28,Female,Single,61790.32,845.0,0,3,0,0,41711.95,14,0.95,Affluent,1
CUST04372,71,Male,Single,51516.0,300.0,21,1,1,0,32791.2,17,0.55,Private Banking,0
CUST04373,62,Female,Single,43944.66,408.0,17,3,0,1,96849.8,11,0.34,Affluent,1
CUST04374,64,Female,Married,59733.84,404.0,11,3,0,0,116412.27,11,0.04,Affluent,1
CUST04375,29,Male,Married,24106.15,694.0,2,2,0,0,39375.19,2,0.17,Private Banking,1
CUST04376,71,Male,Married,94184.65,494.0,19,4,0,0,68354.19,10,0.6,Private Banking,1
CUST04377,38,Male,Married,59290.66,551.0,13,3,1,1,133136.14,9,0.51,Private Banking,1
CUST04378,71,Male,Single,31808.05,382.0,15,1,0,1,142749.01,14,0.76,Mass Market,0
CUST04379,28,Female,Widowed,45518.31,523.0,17,2,0,0,79029.07,10,0.83,Private Banking,1
CUST04380,56,Male,Divorced,80762.79,357.0,9,3,0,1,30337.07,0,0.4,Affluent,0
CUST04381,45,Male,Married,16999.99,593.0,22,2,1,1,53500.54,19,0.1,Mass Market,0
CUST04382,22,Male,Widowed,29990.73,354.0,14,1,0,1,50286.09,3,0.79,Affluent,1
CUST04383,34,Male,Married,68271.29,735.0,9,2,1,1,51065.28,7,0.55,Mass Market,0
CUST04384,73,Male,Single,32233.43,612.0,0,4,1,1,84204.62,19,0.98,Private Banking,1
CUST04385,37,Female,Single,79457.67,698.0,18,3,0,0,95819.33,12,0.8,Affluent,1
CUST04386,58,Male,Widowed,13914.9,530.0,1,3,1,0,35926.25,16,0.33,Mass Market,1
CUST04387,63,Female,Widowed,76505.93,510.0,12,4,0,0,135616.28,14,0.43,Affluent,1
CUST04388,29,Male,Widowed,7766.82,354.0,24,1,1,1,100596.6,0,0.24,Private Banking,0
CUST04389,23,Male,Single,2246.67,588.0,15,1,0,1,97642.72,2,0.51,Mass Market,0
CUST04390,34,Male,Single,89924.13,583.0,7,2,0,1,148346.27,16,0.71,Affluent,1
CUST04391,68,Male,Divorced,58552.58,557.0,2,3,0,0,101658.72,3,0.61,Mass Market,1
CUST04392,36,Male,Widowed,35830.86,707.0,20,1,1,0,140764.69,7,0.34,Private Banking,1
CUST04393,43,Male,Divorced,24026.87,758.0,18,4,1,0,57213.41,14,0.82,Mass Market,1
CUST04394,65,Male,Married,62071.69,713.0,13,4,1,0,51216.83,7,0.11,Mass Market,1
CUST04395,61,Male,Divorced,51391.22,379.0,10,4,1,0,87147.43,13,0.14,Affluent,1
CUST04396,61,Female,Married,99168.18,642.0,28,1,0,0,86119.16,5,0.4,Mass Market,1
CUST04397,69,Male,Married,98338.38,344.0,11,4,0,0,49442.87,14,0.7,Private Banking,1
CUST04398,49,Female,Divorced,63867.43,682.0,10,3,1,0,110955.24,19,0.69,Affluent,1
CUST04399,23,Male,Widowed,44844.18,510.0,27,1,1,1,23852.4,8,0.37,Mass Market,1
CUST04400,72,Female,Married,49622.96,373.0,10,1,1,1,109781.96,4,0.7,Private Banking,0
CUST04401,53,Male,Widowed,68565.43,774.0,21,3,1,1,79433.13,12,0.06,Private Banking,0
CUST04402,55,Male,Single,11055.88,638.0,20,4,0,0,109570.98,6,0.29,Mass Market,0
CUST04403,28,Male,Married,33506.86,495.0,26,1,0,0,82020.48,16,0.69,Mass Market,0
CUST04404,50,Female,Single,8451.95,317.0,17,3,0,0,147053.39,7,0.18,Affluent,1
CUST04405,41,Female,Divorced,8262.72,596.0,29,3,1,1,63509.04,4,0.21,Private Banking,1
CUST04406,40,Female,Widowed,20388.08,808.0,9,2,1,0,147734.48,6,0.09,Private Banking,1
CUST04407,32,Female,Divorced,49040.07,628.0,15,4,1,1,28446.61,7,0.36,Private Banking,0
CUST04408,44,Male,Married,78692.66,834.0,7,4,1,1,108888.9,6,0.82,Mass Market,1
CUST04409,28,Male,Single,49064.09,375.0,5,3,0,0,79048.5,11,0.84,Mass Market,1
CUST04410,74,Male,Married,34212.18,613.0,29,1,0,1,126877.89,5,0.86,Mass Market,0
CUST04411,68,Female,Divorced,9152.95,739.0,18,2,1,0,122650.09,3,0.04,Affluent,1
CUST04412,67,Male,Widowed,55479.26,589.0,12,2,0,1,124027.32,2,0.99,Private Banking,1
CUST04413,34,Female,Widowed,27855.59,350.0,14,1,0,0,32316.02,4,0.5,Private Banking,1
CUST04414,68,Female,Married,61878.48,621.0,12,2,0,0,126907.54,18,0.87,Mass Market,1
CUST04415,70,Female,Married,97741.59,636.0,0,1,0,0,47825.22,7,0.91,Affluent,1
CUST04416,31,Female,Single,12020.12,701.0,20,2,1,1,23338.43,4,0.51,Affluent,1
CUST04417,44,Female,Divorced,22000.41,719.0,27,1,0,0,48306.03,12,0.05,Affluent,0
CUST04418,35,Male,Married,47836.36,724.0,26,3,0,0,82307.06,9,0.6,Affluent,0
CUST04419,45,Female,Single,96892.77,665.0,1,3,0,0,116474.48,5,0.33,Affluent,1
CUST04420,68,Female,Married,77409.17,419.0,12,2,0,0,48422.22,0,0.21,Mass Market,1
CUST04421,64,Male,Widowed,89924.69,522.0,1,2,1,0,34690.98,10,0.18,Mass Market,1
CUST04422,64,Female,Single,34037.77,727.0,24,3,0,1,103975.74,19,0.56,Mass Market,1
CUST04423,21,Female,Single,99211.81,824.0,10,4,0,1,147906.74,8,0.1,Private Banking,1
CUST04424,24,Male,Married,11180.45,343.0,12,1,1,1,98113.14,15,0.82,Affluent,0
CUST04425,62,Male,Divorced,6244.32,595.0,9,4,1,0,109837.46,14,0.23,Affluent,1
CUST04426,52,Male,Widowed,85704.66,472.0,22,2,1,0,92951.77,4,0.55,Private Banking,0
CUST04427,65,Female,Divorced,92799.22,424.0,21,3,1,0,121705.3,14,0.13,Affluent,0
CUST04428,26,Male,Single,9967.95,578.0,14,2,1,1,146854.57,0,0.86,Affluent,0
CUST04429,25,Male,Divorced,12229.32,633.0,28,4,1,1,90736.8,14,0.69,Affluent,0
CUST04430,69,Male,Single,4284.24,305.0,0,3,0,0,74182.77,3,0.21,Affluent,1
CUST04431,62,Female,Divorced,11346.25,729.0,13,3,0,1,131844.6,15,0.72,Affluent,0
CUST04432,34,Male,Married,21732.56,751.0,9,3,1,1,146064.68,6,0.08,Mass Market,1
CUST04433,34,Female,Divorced,97037.59,831.0,17,1,0,0,36793.61,7,0.77,Affluent,0
CUST04434,66,Female,Single,67118.16,399.0,10,2,0,1,95162.23,1,0.49,Mass Market,0
CUST04435,50,Male,Widowed,78076.75,627.0,6,4,0,0,123019.8,11,0.12,Mass Market,1
CUST04436,49,Female,Widowed,77837.8,535.0,14,1,0,1,89334.12,1,0.55,Mass Market,1
CUST04437,25,Female,Widowed,53972.3,484.0,2,4,0,1,73195.61,13,0.2,Mass Market,1
CUST04438,36,Male,Single,79951.41,611.0,1,1,1,1,105179.88,18,0.67,Private Banking,1
CUST04439,55,Female,Divorced,59984.95,730.0,21,3,0,0,55116.65,19,0.71,Mass Market,1
CUST04440,20,Male,Widowed,32140.06,313.0,7,1,0,1,65387.39,5,0.76,Private Banking,1
CUST04441,22,Female,Widowed,56549.9,833.0,7,2,1,0,148995.97,18,0.89,Private Banking,1
CUST04442,30,Female,Widowed,53817.35,745.0,10,2,0,1,102740.49,16,0.65,Mass Market,0
CUST04443,64,Male,Married,82521.85,713.0,15,4,0,0,133480.55,2,0.49,Affluent,1
CUST04444,63,Male,Single,98190.99,718.0,1,3,0,0,125009.91,19,0.85,Affluent,1
CUST04445,48,Female,Single,41693.21,514.0,21,3,0,0,104795.43,9,0.9,Mass Market,0
CUST04446,72,Female,Single,76575.68,713.0,27,4,0,1,129294.78,12,0.78,Mass Market,1
CUST04447,33,Male,Single,10876.54,513.0,4,2,0,0,57330.6,19,0.94,Private Banking,1
CUST04448,67,Female,Single,77906.31,794.0,6,2,1,1,102825.14,17,0.98,Private Banking,0
CUST04449,49,Female,Married,37770.27,397.0,19,4,0,0,96778.45,18,0.25,Affluent,1
CUST04450,39,Female,Divorced,4899.63,461.0,27,3,1,0,100914.55,16,0.18,Private Banking,1
CUST04451,46,Female,Married,36961.37,603.0,12,4,1,0,41922.15,7,0.45,Private Banking,0
CUST04452,39,Male,Widowed,61453.63,476.0,1,4,0,0,56041.6,17,1.0,Mass Market,1
CUST04453,60,Male,Married,12805.77,533.0,25,1,0,1,57265.58,6,0.09,Private Banking,1
CUST04454,20,Male,Single,92479.41,571.0,2,4,0,1,98253.0,10,0.71,Private Banking,1
CUST04455,71,Male,Married,8689.57,771.0,8,2,1,0,146431.09,2,0.85,Private Banking,1
CUST04456,27,Male,Single,93070.67,588.0,9,4,1,1,144028.78,1,1.0,Affluent,1
CUST04457,59,Male,Married,71006.61,499.0,23,3,1,1,49534.64,18,0.62,Mass Market,1
CUST04458,38,Female,Single,33641.51,436.0,12,3,0,0,59629.88,10,0.38,Affluent,1
CUST04459,33,Male,Widowed,39684.28,525.0,24,2,1,1,24688.05,7,0.17,Mass Market,0
CUST04460,29,Female,Single,74340.13,584.0,20,3,0,1,71846.03,10,0.98,Mass Market,0
CUST04461,19,Female,Married,60545.64,710.0,12,4,0,0,128507.64,1,0.92,Private Banking,0
CUST04462,58,Female,Widowed,67492.65,367.0,4,2,1,1,139047.73,11,0.8,Affluent,1
CUST04463,41,Male,Married,39527.3,422.0,22,3,1,0,50744.54,8,0.94,Affluent,1
CUST04464,52,Female,Widowed,49293.53,509.0,6,4,0,1,54553.28,5,0.06,Private Banking,1
CUST04465,73,Male,Divorced,98996.88,498.0,16,3,1,0,48710.48,11,0.63,Affluent,0
CUST04466,47,Female,Divorced,22178.36,515.0,27,1,1,1,65513.46,17,0.27,Mass Market,0
CUST04467,74,Female,Divorced,42367.76,736.0,14,3,0,1,124618.72,4,0.77,Mass Market,0
CUST04468,47,Male,Married,29890.5,478.0,29,2,1,1,104091.47,16,0.1,Mass Market,0
CUST04469,64,Female,Married,76746.04,576.0,4,4,1,1,122172.32,15,0.26,Private Banking,1
CUST04470,52,Female,Widowed,76637.25,643.0,23,4,0,1,95794.04,11,0.85,Affluent,0
CUST04471,36,Female,Widowed,29952.1,428.0,6,2,0,0,53505.3,1,0.75,Mass Market,1
CUST04472,67,Female,Widowed,9057.64,695.0,26,1,1,1,49639.24,15,0.99,Private Banking,0
CUST04473,25,Male,Widowed,2131.83,601.0,1,4,1,0,21170.09,0,0.64,Mass Market,1
CUST04474,43,Female,Single,43317.6,546.0,29,2,1,0,121527.68,19,0.3,Mass Market,1
CUST04475,66,Female,Divorced,41623.42,745.0,23,3,0,1,130125.76,1,0.55,Affluent,0
CUST04476,57,Male,Single,98850.6,434.0,17,1,1,0,119876.74,12,0.94,Private Banking,0
CUST04477,24,Female,Single,47510.41,786.0,9,2,0,1,29672.27,15,0.65,Mass Market,1
CUST04478,47,Female,Single,26385.42,609.0,0,3,0,1,119088.81,0,0.88,Mass Market,1
CUST04479,24,Female,Single,89231.71,635.0,26,4,0,1,25949.77,18,0.02,Private Banking,1
CUST04480,20,Female,Divorced,49615.73,781.0,26,4,0,1,33727.1,3,0.37,Private Banking,1
CUST04481,18,Male,Single,60318.39,750.0,13,1,1,0,77261.8,19,0.94,Affluent,1
